mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error
0.13945884704589845,0.009543664756255857,0.0026542186737060548,0.0006981987783126057,0.01,0.001,3,500,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 500}",0.43256306645158715,0.39843999455019774,0.42390674286376506,0.4015729625396961,0.4127937084320161,0.41385529496745244,0.012966313751465671,59,-12.247492915591451,-12.62026258233034,-12.99200107911885,-12.588650565939906,-13.347156088440935,-12.759112646284297,0.37686165152244844,59
0.2226426124572754,0.02252993206664686,0.003226613998413086,0.0018527926327498037,0.1,0.001,9,200,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 200}",0.27186564900736265,0.23848333727341586,0.28831781147530455,0.25745634541991946,0.2625386817497237,0.26373236498514524,0.01642510998285153,61,-13.873759348039858,-14.199355062619954,-14.4401831077164,-14.022794533387561,-14.957637780281273,-14.29874596640901,0.37967993317122534,61
0.34105663299560546,0.018794848786814256,0.0016083240509033204,0.0009349595130920292,0.01,0.001,9,200,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 200}",0.2718590134178701,0.23846736965117488,0.28830261500210275,0.2574576276653542,0.2625616843000741,0.2637296620073152,0.016424386594565934,62,-13.87382256464397,-14.19950392919129,-14.440337276731558,-14.022782425902752,-14.95740450262273,-14.298770139818462,0.37959028400941286,62
0.10134906768798828,0.007328836654801252,0.0017607688903808593,0.0004036896284544592,0.1,0.001,6,200,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 200}",0.2615097161791936,0.2337280839695507,0.2760276430676827,0.25412327482631225,0.2558479559289093,0.2562473347943297,0.013643614221780292,63,-13.972071192220353,-14.24361965490501,-14.564334470584326,-14.054231494478342,-15.025337253400709,-14.371918813117748,0.3850307701209897,63
0.15710010528564453,0.00849590363094743,0.003009128570556641,0.0004966423569441899,0.01,0.001,6,200,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 200}",0.26150976105794077,0.23373077067446268,0.27602562279301635,0.25412327482631225,0.2558462174451782,0.2562471293593821,0.013642155194598288,64,-13.972070767672411,-14.24359468437194,-14.564354791757609,-14.054231494478342,-15.025354804443753,-14.37192130854481,0.3850405107240705,64
0.045397281646728516,0.001971686719241364,0.0018031597137451172,0.0004385789180709486,0.1,0.001,3,200,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 200}",0.21100729304772425,0.1952400234792323,0.21724134571067133,0.19755038407612613,0.20514315548522388,0.20523644035979557,0.008202841055912612,65,-14.441918552089122,-14.59694926238006,-15.144104260829733,-14.577480254478745,-15.52879827840697,-14.857850121636925,0.4127440981033895,65
0.05808563232421875,0.0032400902704789085,0.0022811412811279295,0.0006725399147396586,0.01,0.001,3,200,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 200}",0.21100729304772425,0.1952400234792323,0.21724134571067133,0.19755038407612613,0.20514315548522388,0.20523644035979557,0.008202841055912612,65,-14.441918552089122,-14.59694926238006,-15.144104260829733,-14.577480254478745,-15.52879827840697,-14.857850121636925,0.4127440981033895,65
0.10468544960021972,0.015717101883640158,0.0018054962158203125,0.0005972474282187813,0.1,0.001,9,100,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 100}",0.14694510710486086,0.12930486315626166,0.15889809039747682,0.13978090137094223,0.1433704790131315,0.14365988820853462,0.009635273841130257,67,-15.016782345868542,-15.183153167103603,-15.698348331007967,-15.093088387443226,-16.120923152592926,-15.422459076803253,0.42291675899706466,67
0.1666700839996338,0.008027267867336072,0.003197002410888672,0.0008636426825483858,0.01,0.001,9,100,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 100}",0.14694333326671816,0.12928611605181084,0.15889646613316333,0.13979099182087185,0.14337581733838645,0.14365854492219013,0.00963938473983113,68,-15.01679795877205,-15.18331662191926,-15.698363488656746,-15.092999865519268,-16.12087292150518,-15.422470171274501,0.42289444797638176,68
0.0840214729309082,0.0020711911153873087,0.001926755905151367,0.0005102384330488733,0.01,0.001,6,100,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 100}",0.1408390639180972,0.12423794539314281,0.1533751814586295,0.13795303137236992,0.13876682540188168,0.13903440950882423,0.009263809668901531,69,-15.07043049055322,-15.227267453279527,-15.749803860785608,-15.109115445884749,-16.164183220402855,-15.46416009418119,0.42633849580244537,69
0.05321044921875,0.0059959335812644395,0.0016356468200683593,0.0004706607057662235,0.1,0.001,6,100,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 100}",0.14083673311147482,0.12423669888503763,0.15337495701370063,0.13795303137236992,0.13876694145357882,0.13903367236723235,0.009264046933509183,70,-15.070450932727606,-15.227278290073292,-15.749805948465589,-15.109115445884749,-16.164182131336027,-15.464166549697453,0.4263334379515038,70
0.02366666793823242,0.0013312504005116058,0.0010738372802734375,0.0002425625208059633,0.1,0.001,3,100,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 100}",0.11176980339309484,0.10284522607121382,0.11872025279705756,0.10643235598387313,0.10762100164300747,0.10947772797764936,0.00542935870151469,71,-15.323259757211483,-15.41212774431237,-16.06891475214702,-15.382867256234018,-16.45386992565321,-15.728207887111619,0.452949524335579,71
0.03591523170471191,0.011218578669997354,0.0028021812438964845,0.0005765012988543759,0.01,0.001,3,100,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 100}",0.11176980339309484,0.10284522607121382,0.11872025279705756,0.10643235598387313,0.10762100164300747,0.10947772797764936,0.00542935870151469,71,-15.323259757211483,-15.41212774431237,-16.06891475214702,-15.382867256234018,-16.45386992565321,-15.728207887111619,0.452949524335579,71
